id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
5631500505,5760,4,2.5,2440,28405,2,0,0,3,8,2440,0,2002,0,42.7378386,-73.738,2480,11429
3356406510,1964,3,2,1560,7352,1,0,0,3,6,1560,0,1992,0,42.2909804,-73.751,1120,7950
7701990700,8250,4,2.5,3210,18901,2,0,0,3,10,3210,0,1993,0,42.737809,-73.773,3330,18901
8835200800,2810,2,1,930,2600,1,0,0,3,7,930,0,1981,0,42.7378242,-73.761,1370,3488
8902500118,3260,3,2.5,1782,1577,3,0,0,3,7,1782,0,2000,0,42.7378114,-73.701,1550,1744
2822079012,3400,3,1.75,1740,46580,1,0,0,4,7,1740,0,1980,0,42.3097583,-73.827,1576,54685
9485950060,4400,5,1.75,3690,36036,1,0,0,3,9,1890,1800,1985,0,42.3097473,-73.785,2680,44131
424069264,7490,4,2.5,2930,18199,2,0,0,3,9,2930,0,1998,0,42.5208937,-73.747,2930,33976
3581000340,3400,4,1,1230,8316,1.5,0,0,3,7,1230,0,1963,0,42.7378269,-73.74,1490,8316
7625704005,5610,3,2,2000,7000,2,0,0,3,7,2000,0,1916,1986,42.5208452,-73.793,1840,7000
1545803240,2700,3,2.25,1520,7930,1,0,0,3,7,1160,360,1988,0,42.3097605,-73.749,1530,7930
8080400045,6000,2,1,1040,3600,1,0,0,4,7,1040,0,1919,1980,42.616819,-73.711,2250,4800
8651402920,2199,4,1.5,1120,5427,1,0,0,3,6,1120,0,1969,2014,42.3097628,-73.787,1150,5304
3121069036,6170,3,1.75,3020,360241,2,0,0,3,8,3020,0,1992,0,42.2909662,-73.788,1890,209959
2540800390,4690,3,2.25,1820,8446,2,0,0,3,8,1820,0,1978,0,42.7378208,-73.736,1850,8437
7978800621,2290,3,1,1370,56628,1,0,0,3,7,1370,0,1942,0,42.3097058,-73.706,1768,8702
1336300445,1270,4,3,3130,2646,2.5,0,0,5,9,2290,840,1906,0,42.6168272,-73.716,2920,4500
6159400060,3650,3,1.5,1640,8301,1,0,0,3,7,1290,350,1958,0,42.7378443,-73.727,1640,8955
9510930350,4290,4,2.5,2650,9301,2,0,0,3,9,2650,0,2001,0,42.3097477,-73.771,2730,8688
5535600520,5500,4,2.5,2850,6809,2,0,0,3,9,2850,0,2003,0,42.7378353,-73.873,2820,7500
7634800070,4530,3,2.5,1820,16300,1,0,0,4,7,1220,600,1955,0,42.4095582,-73.765,1870,16300
8581200350,1875,3,1.5,1180,7000,1,0,0,4,7,1180,0,1977,0,42.2909966,-73.774,1180,7370
6190701146,5205,6,2.5,1880,14350,1,0,0,5,7,1640,240,1955,0,42.7378556,-73.752,1510,9840
522059299,3000,3,1.75,1280,12776,1,0,0,4,7,1280,0,1977,0,42.4095212,-73.799,1680,11704
1513800036,7990,4,3.25,3120,5000,2,0,0,3,9,2370,750,2005,0,42.61689,-73.799,2520,6000
6699930550,3380,3,2.5,2470,4948,2,0,0,3,8,2470,0,2003,0,42.3097438,-73.739,2500,4993
9839300875,8000,3,1,1700,4400,1.5,0,0,4,8,1700,0,1906,0,42.616812,-73.792,1610,4180
2493200435,3600,2,2,1180,3200,1,0,1,4,6,590,590,1945,0,42.5208275,-73.783,1350,4000
226039282,4425,6,2.5,2800,10490,1,0,0,3,7,1400,1400,1968,0,42.7378735,-73.778,2290,8716
1020069017,7000,4,1,1300,1651359,1,0,3,4,6,1300,0,1920,0,42.2909313,-73.723,2560,425581
5450900140,8300,5,3,3040,9601,1,0,0,5,9,1970,1070,1968,0,42.5208562,-73.72,3180,12390
8093800200,3604,3,2.5,1630,11592,2,0,0,3,8,1630,0,1987,0,42.7378574,-73.728,1700,8850
3205000310,3450,3,1,1340,9339,1,0,0,5,7,1340,0,1960,0,42.5208407,-73.777,1310,9350
7230000350,3000,3,1.75,1830,51836,1,0,0,4,7,1430,400,1966,0,42.4095774,-73.798,1320,51400
1066600045,3500,3,1,1240,10800,1,0,0,5,7,1240,0,1959,0,42.5208233,-73.785,1810,10800
2822069078,3680,4,2,2500,36900,1,0,0,3,7,1540,960,1972,0,42.3097708,-73.749,1960,36900
8731900340,2640,3,1.75,1760,7482,1,0,0,4,8,1760,0,1966,0,42.3097129,-73.769,2000,7500
5088500310,4350,3,2,2660,16677,1,0,0,3,9,2210,450,1990,0,42.3097689,-73.755,2660,11355
1823059205,2000,3,1.5,2060,15837,1.5,0,0,3,6,2060,0,1903,0,42.4095819,-73.723,2190,8549
225039082,6200,5,2.5,2540,3832,2,0,0,5,8,1760,780,1929,0,42.6168848,-73.798,2000,5289
5021900140,1680,5,4.25,4830,11466,2,0,0,3,10,3720,1110,2014,0,42.5208774,-73.722,2180,11017
7883603750,3370,3,1.75,1400,6000,1,0,0,4,7,700,700,1919,0,42.5208283,-73.721,1030,6000
8081500060,1930,4,3.25,4280,20296,2,0,0,4,11,4280,0,1984,0,42.6168377,-73.712,3420,16351
8099900260,5445,4,2.5,2230,10414,1,0,0,5,7,1450,780,1974,0,42.5208816,-122,1960,10240
913000340,2520,1,1,680,1638,1,0,4,1,6,680,0,1910,1992,42.5208832,-73.799,1010,3621
2115200160,4450,4,2.5,2340,3784,2,0,0,3,8,2340,0,2008,0,42.520835,-73.748,1730,4000
5095600310,3795,3,2.25,2070,14196,2,0,0,3,7,2070,0,1989,0,42.4095617,-73.77,1550,13860
5402100045,1899,4,2,1910,4225,1,0,0,4,6,910,1000,1919,0,42.3097084,-73.734,1060,4800
2258500049,4690,3,1,950,4250,1.5,0,0,5,6,950,0,1948,0,42.616809,-73.707,2130,5120
626100023,6000,5,2.75,2910,53898,1,0,0,5,7,1510,1400,1979,0,42.7378201,-73.762,3210,216928
4309720160,7850,3,2.5,2930,33981,2,0,2,3,9,2930,0,2000,0,42.5208151,-73.72,3720,35230
1843100070,3720,4,2.75,2610,8967,2,0,0,4,8,2610,0,1990,0,42.3097747,-73.724,2390,7852
4307350520,4450,5,3,3880,7180,2,0,0,3,7,3880,0,2004,0,42.4095797,-73.779,2160,4793
5561401260,5080,4,2.25,3320,53392,2,0,0,4,8,2000,1320,1986,0,42.4095724,-73.714,3230,43129
2883200966,7800,5,1.5,1940,4800,2,0,0,3,8,1940,0,1905,0,42.6168845,-73.732,1750,4800
7214800240,5411,4,2.25,2510,9800,2,0,0,3,9,2510,0,1978,0,42.737853,-73.745,2440,11000
3629920860,7290,4,2.5,2660,5608,2,0,0,3,9,2660,0,2003,0,42.5208449,-73.895,3010,5608
1320069179,3970,3,2,1710,134489,1,0,2,5,7,1710,0,1952,0,42.2909207,-73.884,1700,63823
9424400200,4515,2,1,1320,4520,1,0,1,3,6,1320,0,1912,1971,42.5208655,-73.794,1420,4560
3500100189,3000,2,1,960,8153,1,0,0,3,6,960,0,1947,0,42.7378341,-73.7,1160,8199
2787720140,4160,3,2.5,1790,11542,1,0,0,5,7,1190,600,1969,0,42.5208124,-73.76,1790,9131
3856904740,4900,2,1,950,3060,1,0,0,3,6,810,140,1925,0,42.6168698,-73.723,1510,3780
254000445,4800,6,3.75,2940,5054,2,0,0,3,7,2940,0,1942,2003,42.5208122,-73.785,1530,5320
6821101837,3680,2,2,930,1662,1,0,0,3,7,670,260,2002,0,42.6168518,-73.7,1780,2343
5608000700,1040,3,2.5,4570,10615,2,0,0,3,12,4570,0,1991,0,42.5208533,-73.797,3860,11576
7784400060,5450,3,2.5,2370,9000,1,0,3,4,8,1570,800,1952,0,42.4095922,-73.765,2120,9500
3295610350,8500,5,2.75,3430,15119,2,0,0,3,10,3430,0,1998,0,42.5208678,-73.732,3430,12045
3260570260,5500,4,3.5,3540,4750,2,0,0,3,10,3540,0,2003,0,42.409573,-73.793,3310,5655
1592000260,6000,3,2.25,2240,9314,2,0,0,3,9,2240,0,1984,0,42.6168216,-73.732,2240,9314
8670000060,5350,4,2.5,2710,12138,1,0,0,3,8,1700,1010,1968,0,42.7378657,-73.79,2390,10052
8113600004,5999,3,2.5,2660,4975,2,0,0,3,8,2660,0,2014,0,42.5208487,-73.772,1840,6653
235000075,5310,5,2.75,2540,5022,1,0,0,4,8,1540,1000,1955,0,42.5208593,-73.7,2510,5182
1951700700,5300,4,2.25,2210,7665,2,0,0,4,8,2210,0,1968,0,42.5208424,-73.768,1960,7903
1832100030,5973,4,4,3570,8250,2,0,0,3,10,2860,710,2015,0,42.5208784,-73.726,2230,10000
8565000030,8050,4,2.5,3450,33460,2,0,0,3,9,3450,0,1997,0,42.7378673,-73.7,2820,35250
2473350710,3900,4,1.75,2330,8364,1,0,0,4,8,2330,0,1968,0,42.4095568,-73.746,2180,9630
9521101221,4872,4,2,1690,3250,1.5,0,0,3,7,1550,140,1901,0,42.6168637,-73.746,1620,3250
6152900273,3010,3,1.5,1030,8414,1,0,0,4,7,1030,0,1967,0,42.7378654,-73.797,1750,8414
2721600125,1180,5,2.75,2560,5618,1.5,0,2,3,8,2220,340,1923,0,42.6168416,-73.755,2740,4000
1180002378,2990,4,2.5,1950,3000,2,0,0,3,7,1950,0,2002,0,42.4095977,-73.726,1170,6000
625059051,2350,4,2.25,4370,22863,2.5,0,3,4,10,3670,700,1907,1994,42.6168878,-73.715,2980,22863
2113700060,4000,4,2.5,2350,3904,2.5,0,0,3,7,2350,0,1999,0,42.5208305,-73.751,1120,4000
7016100570,4675,4,2.5,3160,7210,1,0,0,4,7,1880,1280,1969,0,42.7378368,-73.783,2070,7560
2944500710,3050,4,2.5,2430,9103,2,0,0,3,8,2430,0,1990,0,42.2909939,-73.768,2260,8090
1549500370,2100,3,1,1340,306848,1,0,0,3,5,1340,0,1953,0,42.7378534,-73.812,1800,128066
7211340030,3000,3,1,1010,10168,1,0,0,3,6,1010,0,1979,0,42.6168453,-73.812,1180,10318
2473480520,3275,3,2.25,1770,8755,1,0,0,3,8,1330,440,1981,0,42.4095464,-73.723,1910,8710
1722059326,2690,3,2,1210,7136,1,0,0,3,7,1210,0,2003,0,42.3097996,-73.703,1210,5765
9414100030,9750,4,3.25,3330,17533,1,0,2,3,9,1750,1580,1969,0,42.616852,-73.7,3340,12798
8911000030,3550,3,1,1240,5400,1,0,0,4,7,1060,180,1940,0,42.7378115,-73.755,1429,5400
2264500890,7120,3,1,1250,4620,1.5,0,0,4,7,1150,100,1900,0,42.616851,-73.741,1900,4400
2481630200,8830,4,2.5,2960,41656,2,0,0,3,10,2960,0,1985,0,42.7378319,-73.732,3900,35104
7299500200,1900,2,1,840,12252,1,0,0,3,6,840,0,1994,0,42.3097069,-73.713,1010,11876
8598900125,4430,3,1.75,1530,8028,1,0,0,3,7,1200,330,1967,0,42.7378768,-73.761,1530,8028
7504010560,9200,4,3,3750,11025,2,0,0,3,10,3750,0,1976,0,42.6168367,-73.759,2930,12835
8732130140,2850,4,2.25,2150,8250,1,0,0,4,7,1240,910,1978,0,42.3097045,-73.778,2050,7875
2492200335,9010,4,3.25,1560,4080,1,0,0,3,7,1560,0,1916,0,42.5208347,-73.78,1370,4080
2770606602,5525,3,1.75,2040,5775,1,0,0,3,7,1410,630,1958,0,42.6168592,-73.793,1360,4400
7211400990,2560,2,1,860,5000,1,0,0,3,6,860,0,1915,1945,42.5208133,-73.756,1220,5000
7148700160,3410,3,1.5,1720,7119,1.5,0,0,4,7,1720,0,1952,0,42.7378535,-73.714,1590,7616
984220370,2790,4,2.25,2090,8941,2,0,0,3,7,2090,0,1975,0,42.4095332,-73.767,1890,7946
2600000510,6860,4,2.25,2130,10650,2,0,0,4,8,2130,0,1977,0,42.5208567,-73.759,3380,10050
7123400045,2250,2,1,1300,11867,1.5,0,0,4,6,1300,0,1975,0,42.3097221,-73.803,820,11867
3751602329,2155,2,1.75,1220,15600,1,0,0,3,6,1220,0,1972,0,42.2909853,-73.765,1510,17818
6819100310,9500,4,3,2420,4800,1.5,0,0,3,7,1520,900,1919,0,42.6168453,-73.758,1090,3800
2925079012,5030,4,2.5,2940,156988,2,0,2,3,9,1870,1070,1996,0,42.6168214,-73.846,2940,71002
7202430060,7800,3,2.5,2610,7567,2,0,0,3,9,2610,0,1997,0,42.6168654,-73.737,2610,8458
185000118,2120,4,2,1880,7500,1,0,0,5,6,980,900,1946,0,42.409595,-73.766,1670,14350
1139000685,5800,4,2.75,2330,6703,1.5,0,0,3,7,1710,620,1983,0,42.7378066,-73.759,2060,7500
5312100060,4650,4,2.5,2200,3141,2,0,0,3,7,2060,140,1994,0,42.5208726,-73.705,1660,3175
3356404330,2060,4,2,1720,7560,1,0,0,3,7,1720,0,1959,0,42.2909845,-73.75,1750,7988
7805460030,6150,3,2.5,2250,10171,2,0,0,3,9,2250,0,1987,0,42.5208613,-73.71,2440,13390
1705400055,5190,4,1,1640,6305,1.5,0,0,5,6,1640,0,1907,0,42.5208563,-73.78,1590,4816
3303980520,1140,4,3.25,4130,11444,2,0,0,3,11,4130,0,2001,0,42.5208208,-73.75,3720,11431
2538410140,3300,5,2.5,2600,3839,2,0,0,3,7,2600,0,2005,0,42.4095324,-73.745,2180,4800
3810000860,2400,4,1.5,1920,7973,1,0,0,3,8,1920,0,1955,0,42.4095961,-73.735,2020,8840
8079100370,5740,3,2,2060,7000,1,0,0,4,9,2060,0,1988,0,42.5208644,-73.712,2110,7000
2025770560,9300,4,4.25,5710,24663,2,0,0,3,11,5710,0,2007,0,42.3097065,-73.758,4060,23847
225069017,8500,4,3,2720,183823,2,0,0,3,8,2720,0,1975,2007,42.6168749,-73.702,2140,173804
1138010510,4150,3,1.5,1490,7275,1,0,0,3,7,1090,400,1974,0,42.7378148,-73.713,1420,7330
4358700135,4800,3,2.5,2360,9005,1,0,0,5,7,1340,1020,1929,0,42.7378076,-73.737,1520,9005
4327100045,3000,5,1,1940,8875,1,0,0,3,7,1940,0,1957,0,42.4095407,-73.775,1380,8875
6804600550,4390,4,2.25,2570,9503,2,0,0,3,8,2570,0,1980,0,42.737864,-73.767,1950,9600
5634500251,4500,3,1,1160,36831,1,0,0,3,7,1160,0,1938,0,42.7378507,-73.737,1800,15640
3125079062,5890,3,2.5,2660,206480,1,0,0,3,8,2660,0,1989,0,42.6168042,-73.856,2660,206736
3629920140,4770,3,2.25,1260,3000,2,0,0,3,7,1260,0,2003,0,42.5208459,-73.897,1630,3023
6844703410,5875,4,2.25,1780,6120,1,0,0,3,8,1310,470,1951,0,42.6168955,-73.787,1780,6120
1337300070,1320,4,2.25,3180,6105,2,0,0,3,10,3180,0,1905,0,42.6168255,-73.714,3180,6029
9290900160,1430,4,2.5,3380,27589,2,0,0,3,10,3380,0,1966,0,42.6168292,-73.725,3390,20075
2251500270,7000,4,2.25,2690,15000,2,0,0,3,9,1890,800,1978,0,42.616812,-73.764,2670,15030
414100295,2750,2,1,1180,6552,1,0,0,4,6,1180,0,1949,0,42.7378477,-73.742,1070,7200
1771110640,3675,3,1,1660,11783,1,0,0,4,7,1160,500,1978,0,42.7378563,-73.775,1320,10541
808300550,4532,4,2.5,2260,6300,2,0,0,3,7,2260,0,2001,0,42.7378235,-73.858,2300,6300
4322500055,6070,5,1.75,1910,5428,1,0,0,3,8,1390,520,1954,0,42.5208333,-73.792,1820,5900
3810000565,2550,4,2,2430,8960,1,0,0,3,7,1430,1000,1960,0,42.4095979,-73.732,2430,8960
461002025,5010,2,2,1300,2500,1,0,0,4,7,770,530,1926,0,42.6168831,-73.773,1160,5000
8559900140,4500,3,1,1060,4650,1,0,0,3,7,910,150,1950,0,42.5208784,-73.793,1480,4750
8899210320,3600,3,2.25,2200,8000,2,0,0,3,8,2200,0,1981,0,42.4095522,-73.708,2170,8000
952002765,4600,4,1.75,1720,3050,1.5,0,0,5,7,1040,680,1929,0,42.5208654,-73.784,1570,6100
7101100055,7530,3,1.75,2360,8290,1,0,0,4,7,1180,1180,1950,0,42.6168738,-73.781,1880,7670
3013300510,3899,2,1,820,4234,1,0,1,3,6,820,0,1951,0,42.5208294,-73.786,1550,4236
1623300765,4690,2,1,1030,4400,1,0,0,3,7,1030,0,1924,0,42.616881,-73.761,1400,4200
9322800260,5500,4,1.75,2030,5688,2,0,4,4,9,1730,300,1939,0,42.5208071,-73.787,2320,11107
6141600140,5650,5,3.5,2700,11675,1.5,0,2,4,6,1950,750,1948,0,42.7378172,-73.749,2160,8114
9315300260,1896,2,1.75,1100,7600,1,0,0,3,6,1100,0,1980,0,42.4095136,-73.718,1230,7350
7015200335,1530,4,3.25,3620,5131,2,0,3,4,11,2350,1270,1927,0,42.6168499,-73.77,2550,5174
1545806510,2600,3,1.75,1340,8000,1,0,0,3,7,1340,0,1980,0,42.3097651,-73.744,1690,8000
8643200055,2430,3,1.75,1790,12000,1,0,0,3,7,1040,750,1960,0,42.3097945,-73.713,1840,12000
7855000550,1100,4,2.5,3830,13800,1,0,4,4,9,2030,1800,1969,0,42.5208671,-73.757,3460,9875
1313500070,2490,3,1.5,1580,7200,1,0,0,4,7,1080,500,1976,0,42.2909761,-73.752,1580,7470
290000055,7200,2,1,2020,7200,1,0,3,4,7,1700,320,1947,0,42.520806,-73.784,2020,7200
4139460200,9050,4,2.5,3330,9557,2,0,0,3,10,3330,0,1995,0,42.5208526,-73.702,3360,9755
3931900295,8245,4,2.5,2610,3500,1.5,0,0,5,7,1610,1000,1927,0,42.6168848,-73.726,1820,3900
7365600070,7625,4,2.75,2610,8760,1,0,0,4,8,1760,850,1978,0,42.5208875,-73.729,2550,10376
9274200320,5800,3,2.5,1740,1280,3,0,2,3,8,1740,0,2008,0,42.520889,-73.787,1740,1308
8856920260,3800,3,2,1840,8580,1,0,0,3,8,1840,0,1990,0,42.4095626,-73.732,2190,8580
4083306175,8050,3,1.75,1080,3200,1,0,0,4,7,880,200,1926,0,42.6168503,-73.738,1780,5200
7588700204,5200,4,1.75,1240,4532,1.5,0,0,4,7,1240,0,1944,0,42.6168892,-73.778,1260,4468
3271800295,1570,5,4.5,5620,5800,3,0,3,3,11,4700,920,1999,0,42.6168482,-73.712,2360,5800
6052400575,1750,2,1,1170,8925,1,0,2,3,6,1170,0,1911,0,42.4095017,-73.721,1380,7440
7861300140,3535,4,2.25,1760,9602,2,0,0,3,7,1760,0,1987,0,42.4095248,-73.758,1860,9656
6117501176,5000,4,2.5,2230,26989,1,0,1,4,8,1400,830,1962,0,42.4095285,-73.745,2570,17702
2592400140,3865,3,1.75,1520,7350,1,0,0,4,7,1140,380,1972,0,42.7378167,-73.77,1380,7350
7135300046,2100,2,1,1450,4750,1,0,0,3,7,850,600,1950,0,42.5208293,-73.772,1190,5000
8665900295,4395,3,2.5,1600,6510,1,0,0,3,7,940,660,1983,0,42.7378679,-73.708,1600,10507
6699000810,3150,5,2.5,3220,5751,2,0,0,3,8,3220,0,2002,0,42.3097717,-73.704,2740,5500
5104510240,3390,4,2.5,1830,8601,2,0,0,3,7,1830,0,2003,0,42.3097576,-73.716,1830,5184
7856700990,6550,4,2.25,2200,9163,1,0,0,4,8,1430,770,1971,0,42.5208653,-73.746,2420,9163
8682300640,7400,2,2.5,2170,8678,1,0,0,3,8,2170,0,2008,0,42.7378161,-73.714,2170,5890
6918700320,6850,5,2.5,1900,7843,2,0,0,5,7,1900,0,1966,0,42.6168273,-73.723,1900,7350
9560700055,5500,5,2.5,2960,9877,1,0,0,4,7,1480,1480,1960,0,42.5208866,-73.771,1900,9877
3013300055,4050,2,1.75,1710,4234,2,0,0,3,7,1330,380,1920,1979,42.5208319,-73.786,1530,4556
9201000320,7650,4,2.25,2620,17366,1,0,3,3,9,1430,1190,1984,0,42.520884,-73.777,2620,15335
9151600695,6250,3,2,2140,3600,2,0,0,3,8,1680,460,1911,1997,42.5208846,-73.783,2340,5400
2143700830,2070,4,2.5,2100,19680,1.5,0,0,3,6,2100,0,1914,0,42.4095787,-73.73,1340,12300
2143700830,3700,4,2.5,2100,19680,1.5,0,0,3,6,2100,0,1914,0,42.4095787,-73.73,1340,12300
2591020140,4750,3,2.5,1460,4961,1,0,0,4,8,1150,310,1988,0,42.6168955,-73.783,1550,5449
6414600262,3650,2,1,990,8250,1,0,0,3,7,990,0,1955,0,42.7378252,-73.731,1080,8168
1387301360,4118,4,2.25,2190,6800,1,0,0,5,7,1340,850,1969,0,42.7378367,-73.795,1560,7611
5561400260,6680,5,3.5,3990,42436,2,0,0,3,9,2710,1280,2002,0,42.409561,-122,3030,41684
7942601805,6180,3,2.5,2340,3630,2,0,0,3,9,2340,0,1998,0,42.6168059,-73.707,1820,5120
1887500045,2475,4,2,2460,5921,1,0,0,4,7,1230,1230,1948,0,42.309708,-73.709,1260,6648
5505700055,3450,5,3,2080,6150,1,0,0,3,7,1040,1040,1950,0,42.5208707,-73.794,1420,6150
3886902505,6163,3,2,1700,8400,2,0,2,3,7,1700,0,1927,0,42.6168825,-73.79,1820,9000
6703100135,3480,3,1.5,1330,6768,1,0,0,4,7,1330,0,1952,0,42.7378366,-73.719,1320,6910
1552520070,4250,3,2.5,1630,10762,1,0,0,3,7,1630,0,1994,0,42.7378508,-73.775,1770,10762
8163300320,8500,5,2.75,2920,11880,1,0,0,5,8,1660,1260,1968,0,42.5208133,-73.731,3910,14491
1853081000,8200,5,2.75,2830,6137,2,0,0,3,9,2830,0,2010,0,42.5208932,-73.758,3170,6285
4403600240,8320,4,2.25,3190,52953,2,0,0,4,10,3190,0,1980,0,42.5208933,-73.775,3190,51400
3885803625,8350,3,1.75,1490,3840,2,0,0,3,8,1490,0,1984,2014,42.6168916,-73.714,3450,8500
869700370,3500,3,2.5,1630,3425,2,0,0,3,8,1630,0,1999,0,42.4095913,-73.754,1420,3425
4307301160,3490,4,2.5,2280,4096,2,0,0,3,7,2280,0,2003,0,42.4095834,-73.782,2280,3600
2402100575,1130,6,3.75,3010,4360,2,0,0,3,9,2000,1010,2014,0,42.6168873,-73.733,1600,5160
4307350990,3200,3,2.5,1590,3480,2,0,0,3,7,1590,0,2004,0,42.4095805,-73.778,1680,3480
2873000260,1500,3,1,1250,7210,1,0,0,4,7,1250,0,1968,0,42.4095169,-73.768,1010,7210
795001600,3400,3,1,1710,10190,1,0,0,3,6,1310,400,1949,0,42.520806,-73.731,1200,6251
98030140,7855,4,4,3280,8448,2,0,0,3,10,3280,0,2007,0,42.5208818,-73.873,3730,8030
5409800140,4105,4,2.5,3362,8601,2,0,0,3,8,3362,0,2004,0,42.2909592,-73.704,2770,8601
9253900354,5800,3,2.5,2200,11000,2,0,2,3,9,2200,0,1978,0,42.5208916,-73.712,2200,12851
3319500922,3450,2,1.5,830,920,2,0,0,3,7,830,0,2005,0,42.5208998,-73.706,830,1200
3404700041,5500,3,2.25,2160,37000,1.5,0,0,4,7,1760,400,1933,0,42.7378297,-73.739,2540,37000
2314300200,4495,4,3,2580,7299,2,0,0,3,8,2580,0,1998,0,42.4095646,-73.75,2250,6165
9265700045,3000,3,1,2150,7007,1,0,0,3,6,2150,0,1954,0,42.7378615,-73.762,1720,9000
3528000260,9150,4,2.5,3510,28052,2,0,0,3,10,3510,0,1988,0,42.6168671,-73.757,2890,28295
3066120030,1580,4,3.75,3810,9916,2,0,0,3,11,3810,0,1989,0,42.5208739,-73.734,3040,11250
4278900055,5990,4,2.75,2020,2750,1,0,0,3,8,1010,1010,1917,2014,42.6168053,-73.791,1840,4000
9512000140,7550,4,2.5,2120,10202,1,0,0,4,7,1620,500,1960,0,42.5208858,-73.77,1570,10762
6381500505,4000,3,1,1250,7157,1,0,0,3,7,1250,0,1944,2010,42.7378323,-73.704,1300,6796
1697000400,1330,3,1,980,9115,1,0,0,3,7,980,0,1968,0,42.3097737,-73.712,1470,8716
2548100140,3300,4,1.5,1250,8400,1,0,0,3,7,960,290,1951,0,42.7378505,-73.715,1560,8400
7225000140,3300,4,1,1100,5000,1.5,0,0,5,6,1100,0,1904,0,42.4095868,-73.704,1560,4838
2126049032,3750,3,1.75,1330,9417,1,0,0,5,6,710,620,1936,0,42.7378231,-73.701,1690,7937
3876300890,4850,4,2.75,2560,8956,1,0,0,4,7,1500,1060,1968,0,42.7378278,-73.777,2280,9234
7715800710,4700,4,2.5,1850,11250,1.5,0,0,3,7,1210,640,1981,0,42.6168264,-73.762,1650,7623
2397101200,1050,4,3,2790,3600,2,0,0,3,8,1880,910,1905,2013,42.6168362,-73.763,1360,3600
5100401160,5488,4,1,1660,4704,1.5,0,0,3,7,1260,400,1930,0,42.6168918,-73.72,1360,5413
2741100800,3150,2,1,1080,2674,1,0,0,4,6,720,360,1919,0,42.5208595,-73.717,1250,5000
34001160,5900,3,2,3030,9374,1,0,1,4,7,2100,930,1959,0,42.5208289,-73.791,1990,6012
5637200200,4399,4,2.5,2380,12067,2,0,0,3,7,2380,0,2002,0,42.4095873,-73.744,2330,8621
3410600335,3250,3,1.75,2250,26337,1,0,0,3,8,2250,0,1980,0,42.3097032,-73.723,1830,26337
8024201370,4000,2,1,880,5111,1,0,0,3,6,880,0,1931,0,42.6168997,-73.714,1370,5111
3066410800,6850,4,2.5,2770,10051,2,0,0,3,10,2770,0,1987,0,42.6168288,-73.743,2730,10675
5306100240,3399,3,2,1340,10200,1.5,0,0,3,7,1340,0,1953,0,42.7378756,-73.751,1420,10200
9334800140,3150,3,1.75,1660,8160,1,0,0,4,7,1660,0,1951,0,42.4095608,-73.758,1490,8100
7203101260,4117,3,2.5,1710,3795,2,0,0,3,7,1710,0,2009,0,42.6168968,-73.724,1600,3821
7577700070,5770,2,1.75,1620,4879,1,0,0,3,7,1040,580,1924,2011,42.5208703,-73.785,1500,5000
6072100140,5000,3,1.75,1530,8829,1,0,0,5,8,1530,0,1972,0,42.520845,-73.771,2060,9226
3874000240,2100,3,2,1440,10111,1,0,0,3,7,1440,0,1963,0,42.309745,-73.783,1580,10200
6151800135,6400,4,1.75,2020,16120,1,0,0,3,7,2020,0,1969,0,42.3097413,-73.748,1940,16350
1826049225,4600,4,1.75,1870,8663,1,0,0,5,7,1870,0,1949,0,42.7378366,-73.75,1560,7800
8150100240,2650,2,1,620,4760,1,0,0,3,6,620,0,1941,0,42.5208286,-73.776,620,4760
5152960710,7400,5,5,5774,31675,1,0,2,3,11,4490,1284,1984,0,42.3097466,-73.723,3260,13200
4027701275,2300,3,1,1240,6195,1,0,0,3,6,1240,0,1948,0,42.7378681,-73.766,1760,11080
1545807990,3150,3,1.75,1890,10661,1,0,0,5,7,1460,430,1978,0,42.3097583,-73.756,1680,9604
1726069179,4320,3,1.75,2410,51763,1,0,0,4,8,1410,1000,1981,0,42.7378429,-73.756,2410,49207
3905100070,4670,3,2.5,1530,3984,2,0,0,3,8,1530,0,1995,0,42.520869,-73.707,1720,4005
7316400070,2550,5,3.75,2800,9900,1,0,0,3,7,2800,0,1964,0,42.309719,-73.744,1700,13200
2113700335,3165,3,1.75,1460,6360,1,0,2,3,7,1010,450,1979,0,42.5208311,-73.753,1400,4240
3972900160,1900,4,2,1580,6250,1,0,0,3,7,860,720,1977,0,42.7378659,-73.71,1580,6250
2767603215,4900,3,2,1450,2400,1.5,0,0,3,8,1450,0,1900,2003,42.6168726,-73.781,1450,4275
3664500041,3780,4,1.75,1990,23200,1,0,0,4,7,1990,0,1976,0,42.409586,-73.729,1950,17040
5379804150,5988,6,4,4470,17877,3,0,3,3,9,3230,1240,2013,0,42.4095514,-73.773,1790,18260
9188200570,3338,5,3,1980,3868,1,0,0,3,7,1220,760,1990,0,42.5208173,-73.775,1970,3868
3905010140,6900,4,2.5,2920,9904,2,0,0,4,9,2920,0,1990,0,42.5208759,-73.895,1810,5617
5141000685,3200,4,1.75,1660,6200,1,0,0,4,6,830,830,1948,0,42.52086,-73.716,1780,5968
6738700320,1250,4,3.5,3190,6000,1.5,0,3,4,9,2410,780,1912,0,42.5208846,-73.79,2840,4000
